iam_role_name,role_owner
role-4630,user-5948
role-4631,user-3139
role-4631,user-3365
role-4631,user-634
role-4631,user-5948
role-4631,user-7072
role-4631,user-4326
role-4631,user-2543
role-4632,user-3139
role-4632,user-3365
role-4632,user-634
role-4632,user-4326
role-4632,user-2543
role-4633,user-114
role-4633,#N/A
role-4634,user-3139
role-4634,user-3365
role-4634,user-634
role-4634,user-4326
role-4634,user-2543
role-4635,user-3139
role-4635,user-3365
role-4635,user-634
role-4635,user-4326
role-4635,user-2543
role-4636,user-3139
role-4636,user-3365
role-4636,user-634
role-4636,user-4326
role-4636,user-2543
role-4637,user-4326
role-4637,#N/A
role-4637,user-6560
role-4638,user-6560
role-4638,#N/A
role-4639,user-4326
role-4639,#N/A
role-4639,user-6560
role-4640,user-1789
role-4640,user-1615
role-4641,user-1789
role-4641,user-1615
role-4642,user-1789
role-4642,user-1615
role-4643,user-4326
role-4643,user-188
role-4644,user-188
role-4644,#N/A
role-4645,user-4326
role-4645,#N/A
role-4645,user-188
role-4646,user-5340
role-4646,user-3829
role-4647,user-5340
role-4647,user-3829
role-4648,user-5340
role-4648,user-3829
role-4649,#N/A
role-4649,user-5964
role-4650,#N/A
role-4650,user-5964
role-4651,#N/A
role-4651,user-5964
role-4652,user-3139
role-4652,user-3365
role-4652,user-634
role-4652,user-4326
role-4652,user-2543
role-4653,user-3139
role-4653,user-3365
role-4653,user-634
role-4653,user-4326
role-4653,user-2543
role-4654,#N/A
role-4654,user-1904
role-4655,#N/A
role-4655,user-1904
role-4656,#N/A
role-4656,user-1904
role-4657,user-3139
role-4657,user-3365
role-4657,user-634
role-4657,user-4326
role-4657,user-2543
role-4658,user-6629
role-4658,user-5452
role-4659,user-3139
role-4659,user-3365
role-4659,user-634
role-4659,user-4326
role-4659,user-2543
role-4660,user-2821
role-4660,#N/A
role-4660,user-5286
role-4661,user-2821
role-4661,#N/A
role-4661,user-5286
role-4662,user-2821
role-4662,#N/A
role-4662,user-5286
role-4663,user-3131
role-4663,user-7156
role-4664,user-3131
role-4664,user-7156
role-4665,user-3131
role-4665,user-7156
role-4666,user-1711
role-4666,user-2964
role-4666,user-1905
role-4666,user-6122
role-4667,user-1711
role-4667,user-2964
role-4667,user-1905
role-4667,user-6122
role-4668,user-1711
role-4668,user-2964
role-4668,user-1905
role-4668,user-6122
role-4669,user-3139
role-4669,user-3365
role-4669,user-634
role-4669,user-4326
role-4669,user-2543
role-4670,user-3139
role-4670,user-3365
role-4670,user-634
role-4670,user-4326
role-4670,user-2543
role-4671,#N/A
role-4671,user-765
role-4671,user-1962
role-4671,user-3214
role-4671,user-1418
role-4671,user-960
role-4672,#N/A
role-4672,user-765
role-4672,user-1962
role-4672,user-3214
role-4672,user-1418
role-4672,user-960
role-4673,#N/A
role-4673,user-765
role-4673,user-1962
role-4673,user-3214
role-4673,user-1418
role-4673,user-960
role-4674,user-5079
role-4674,user-3365
role-4674,user-634
role-4674,user-4326
role-4674,user-2543
role-4674,#N/A
role-4674,user-3139
role-4675,user-5079
role-4675,user-3365
role-4675,user-634
role-4675,user-4326
role-4675,user-2543
role-4675,#N/A
role-4675,user-3139
role-4676,user-2665
role-4676,user-5697
role-4676,user-2218
role-4677,user-2665
role-4677,user-5697
role-4677,user-2218
role-4678,user-2665
role-4678,user-5697
role-4678,user-2218
role-4679,user-4326
role-4679,user-2123
role-4679,user-991
role-4679,user-3144
role-4680,user-3144
role-4680,user-2123
role-4680,user-991
role-4681,user-4326
role-4681,user-2123
role-4681,user-991
role-4681,user-3144
role-4682,user-5382
role-4682,user-2210
role-4683,user-5382
role-4683,user-2210
role-4684,user-5382
role-4684,user-2210
role-4685,user-2665
role-4685,user-5697
role-4685,user-2218
role-4686,user-2665
role-4686,user-5697
role-4686,user-2218
role-4687,user-1407
role-4687,user-191
role-4687,user-2293
role-4688,user-1407
role-4688,user-191
role-4688,user-2293
role-4689,user-1407
role-4689,user-191
role-4689,user-2293
role-4690,user-4111
role-4690,user-4650
role-4690,user-3365
role-4690,user-634
role-4690,user-3574
role-4690,user-4326
role-4690,user-5392
role-4690,user-2543
role-4690,user-5382
role-4690,user-3376
role-4690,user-3139
role-4690,user-2097
role-4690,user-5391
role-4690,user-3356
role-4691,user-4111
role-4691,user-4650
role-4691,user-3574
role-4691,user-5392
role-4691,user-5382
role-4691,user-3376
role-4691,user-2097
role-4691,user-5391
role-4691,user-3356
role-4692,user-4111
role-4692,user-4650
role-4692,user-3365
role-4692,user-634
role-4692,user-3574
role-4692,user-4326
role-4692,user-5392
role-4692,user-2543
role-4692,user-5382
role-4692,user-3376
role-4692,user-3139
role-4692,user-2097
role-4692,user-5391
role-4692,user-3356
role-4693,user-5391
role-4693,user-3330
role-4693,user-1211
role-4693,user-3945
role-4693,user-2097
role-4694,user-5391
role-4694,user-3330
role-4694,user-1211
role-4694,user-3945
role-4694,user-2097
role-4695,user-5391
role-4695,user-3330
role-4695,user-1211
role-4695,user-3945
role-4695,user-2097
role-4696,user-6949
role-4696,user-3365
role-4696,user-634
role-4696,user-4326
role-4696,user-2543
role-4696,user-3139
role-4697,user-6949
role-4697,user-4326
role-4698,user-6949
role-4698,user-3365
role-4698,user-634
role-4698,user-4326
role-4698,user-2543
role-4698,user-3139
role-4699,user-3793
role-4699,user-3365
role-4699,user-1555
role-4699,user-634
role-4699,user-4326
role-4699,user-2543
role-4699,user-3139
role-4699,user-4468
role-4700,user-3793
role-4700,user-1555
role-4700,user-4468
role-4701,user-3793
role-4701,user-3365
role-4701,user-1555
role-4701,user-634
role-4701,user-4326
role-4701,user-2543
role-4701,user-3139
role-4701,user-4468
role-4702,user-207
role-4702,user-6378
role-4702,user-411
role-4703,user-207
role-4703,user-6378
role-4703,user-411
role-4704,user-207
role-4704,user-6378
role-4704,user-411
role-4705,user-501
role-4705,user-5355
role-4706,user-501
role-4706,user-5355
role-4707,user-501
role-4707,user-5355
role-4708,#N/A
role-4709,#N/A
role-4710,#N/A
role-4711,user-4326
role-4711,user-3154
role-4711,user-2744
role-4712,user-2744
role-4712,user-3154
role-4713,user-4326
role-4713,user-3154
role-4713,user-2744
role-4714,user-642
role-4714,user-5988
role-4715,user-642
role-4715,user-5988
role-4716,user-642
role-4716,user-5988
role-4717,user-846
role-4717,user-3365
role-4717,user-634
role-4717,user-4326
role-4717,user-3119
role-4717,user-2543
role-4717,user-3139
role-4718,user-846
role-4718,user-3119
role-4719,user-846
role-4719,user-3365
role-4719,user-634
role-4719,user-4326
role-4719,user-3119
role-4719,user-2543
role-4719,user-3139
role-4720,user-571
role-4720,user-3365
role-4720,user-7191
role-4720,user-634
role-4720,user-4326
role-4720,user-2543
role-4720,user-3139
role-4721,user-571
role-4721,user-7191
role-4722,user-571
role-4722,user-3365
role-4722,user-7191
role-4722,user-634
role-4722,user-4326
role-4722,user-2543
role-4722,user-3139
role-4723,user-846
role-4723,user-3365
role-4723,user-634
role-4723,user-4326
role-4723,user-3119
role-4723,user-2543
role-4723,user-3139
role-4724,user-846
role-4724,user-3119
role-4725,user-846
role-4725,user-3365
role-4725,user-634
role-4725,user-4326
role-4725,user-3119
role-4725,user-2543
role-4725,user-3139
role-4726,user-3139
role-4726,user-3365
role-4726,user-634
role-4726,user-4326
role-4726,user-3119
role-4726,user-2543
role-4727,user-3119
role-4727,#N/A
role-4728,user-3139
role-4728,user-3365
role-4728,user-634
role-4728,user-4326
role-4728,user-3119
role-4728,user-2543
role-4729,user-3139
role-4729,user-3365
role-4729,user-634
role-4729,#N/A
role-4729,user-4326
role-4729,user-3119
role-4729,user-2543
role-4730,user-3119
role-4730,#N/A
role-4731,user-3139
role-4731,user-3365
role-4731,user-634
role-4731,#N/A
role-4731,user-4326
role-4731,user-3119
role-4731,user-2543
role-4732,user-3139
role-4732,user-1986
role-4732,user-3365
role-4732,user-634
role-4732,user-4326
role-4732,user-2543
role-4732,user-1002
role-4733,user-1002
role-4733,user-1986
role-4734,user-3139
role-4734,user-1986
role-4734,user-3365
role-4734,user-634
role-4734,user-4326
role-4734,user-2543
role-4734,user-1002
role-4735,user-4326
role-4735,user-2629
role-4736,user-4326
role-4736,user-2629
role-4737,user-4326
role-4737,user-2629
role-4738,#N/A
role-4738,user-3365
role-4738,user-634
role-4738,user-4326
role-4738,user-2543
role-4738,user-3139
role-4738,user-2097
role-4739,#N/A
role-4739,user-3365
role-4739,user-634
role-4739,user-4326
role-4739,user-2543
role-4739,user-3139
role-4739,user-2097
role-4740,user-3139
role-4740,#N/A
role-4740,user-256
role-4740,user-927
role-4740,user-3365
role-4740,user-620
role-4740,user-608
role-4740,user-879
role-4740,user-634
role-4740,user-233
role-4740,user-4326
role-4740,user-2543
role-4741,user-233
role-4741,#N/A
role-4741,user-256
role-4741,user-927
role-4741,user-620
role-4741,user-608
role-4741,user-879
role-4742,user-3139
role-4742,#N/A
role-4742,user-256
role-4742,user-927
role-4742,user-3365
role-4742,user-620
role-4742,user-608
role-4742,user-879
role-4742,user-634
role-4742,user-233
role-4742,user-4326
role-4742,user-2543
role-4743,user-63
role-4743,user-4280
role-4743,user-2805
role-4743,user-968
role-4744,user-63
role-4744,user-4280
role-4744,user-2805
role-4744,user-968
role-4745,user-3139
role-4745,user-3365
role-4745,user-2805
role-4745,user-634
role-4745,user-968
role-4745,user-63
role-4745,user-4326
role-4745,user-2543
role-4746,user-63
role-4746,user-2805
role-4746,user-968
role-4747,user-3139
role-4747,user-3365
role-4747,user-2805
role-4747,user-634
role-4747,user-968
role-4747,user-63
role-4747,user-4326
role-4747,user-2543
role-4748,user-3139
role-4748,user-3365
role-4748,user-634
role-4748,user-4326
role-4748,user-2543
role-4749,user-3139
role-4749,user-3365
role-4749,user-634
role-4749,user-4326
role-4749,user-2543
role-4750,user-3139
role-4750,user-3365
role-4750,user-634
role-4750,user-4326
role-4750,user-2543
role-4751,user-3139
role-4751,user-3365
role-4751,user-634
role-4751,user-4326
role-4751,user-2543
role-4752,user-3313
role-4752,user-2084
role-4752,user-3614
role-4752,user-1055
role-4752,user-1788
role-4753,user-1788
role-4753,user-717
role-4753,user-2084
role-4753,user-3614
role-4753,user-1055
role-4754,user-2083
role-4754,user-2084
role-4754,user-3614
role-4754,user-1055
role-4754,user-1788
role-4755,user-3139
role-4755,user-3365
role-4755,user-634
role-4755,user-4326
role-4755,user-1475
role-4755,user-2543
role-4756,user-1475
role-4757,user-3139
role-4757,user-3365
role-4757,user-634
role-4757,user-4326
role-4757,user-1475
role-4757,user-2543
role-4758,user-3139
role-4758,user-3365
role-4758,user-634
role-4758,user-4326
role-4758,user-2543
role-4759,#N/A
role-4760,user-3139
role-4760,user-3365
role-4760,user-634
role-4760,user-4326
role-4760,user-2543
role-4761,user-3139
role-4761,user-3365
role-4761,user-634
role-4761,user-4326
role-4761,user-2543
role-4762,user-3139
role-4762,user-3365
role-4762,user-634
role-4762,user-4326
role-4762,user-2543
role-4763,user-2054
role-4763,user-3365
role-4763,user-634
role-4763,user-4326
role-4763,user-2966
role-4763,user-2543
role-4763,user-3139
role-4764,user-2054
role-4764,user-4326
role-4764,user-2966
role-4765,user-2054
role-4765,user-3365
role-4765,user-634
role-4765,user-4326
role-4765,user-2966
role-4765,user-2543
role-4765,user-3139
role-4766,user-3139
role-4766,user-3365
role-4766,user-634
role-4766,user-785
role-4766,user-2012
role-4766,user-4326
role-4766,user-2543
role-4767,user-2012
role-4767,user-785
role-4768,user-3139
role-4768,user-3365
role-4768,user-634
role-4768,user-785
role-4768,user-2012
role-4768,user-4326
role-4768,user-2543
role-4769,user-3139
role-4769,user-6728
role-4769,user-3365
role-4769,user-634
role-4769,user-4378
role-4769,user-4326
role-4769,user-2543
role-4770,user-4378
role-4770,user-6728
role-4771,user-3139
role-4771,user-6728
role-4771,user-3365
role-4771,user-634
role-4771,user-4378
role-4771,user-4326
role-4771,user-2543
role-4772,user-7060
role-4772,user-5437
role-4773,user-7060
role-4773,user-5437
role-4774,user-7060
role-4774,user-5437
role-4775,user-3139
role-4775,user-3365
role-4775,user-634
role-4775,user-4326
role-4775,user-2543
role-4776,user-3139
role-4776,user-3365
role-4776,user-634
role-4776,user-4326
role-4776,user-2543
role-4777,user-2522
role-4777,user-3365
role-4777,user-634
role-4777,user-4326
role-4777,user-2543
role-4777,user-3139
role-4778,user-2522
role-4779,user-2522
role-4779,user-3365
role-4779,user-634
role-4779,user-4326
role-4779,user-2543
role-4779,user-3139
role-4780,user-3139
role-4780,user-1606
role-4780,user-3365
role-4780,user-1325
role-4780,user-634
role-4780,user-4326
role-4780,user-2384
role-4780,user-1349
role-4780,user-2543
role-4780,user-27
role-4781,user-27
role-4781,user-1606
role-4781,user-1325
role-4781,user-2384
role-4781,user-1349
role-4782,user-3139
role-4782,user-1606
role-4782,user-3365
role-4782,user-1325
role-4782,user-634
role-4782,user-4326
role-4782,user-2384
role-4782,user-1349
role-4782,user-2543
role-4782,user-27
role-4783,user-27
role-4783,user-1606
role-4783,user-1325
role-4783,user-2384
role-4783,user-1349
role-4784,user-3139
role-4784,user-1606
role-4784,user-3365
role-4784,user-1325
role-4784,user-634
role-4784,user-4326
role-4784,user-2384
role-4784,user-1349
role-4784,user-2543
role-4784,user-27
role-4785,user-3139
role-4785,user-1606
role-4785,user-3365
role-4785,user-1325
role-4785,user-634
role-4785,user-4326
role-4785,user-2384
role-4785,user-1349
role-4785,user-2543
role-4785,user-27
role-4786,user-3139
role-4786,user-1606
role-4786,user-3365
role-4786,user-1325
role-4786,user-634
role-4786,user-4326
role-4786,user-2384
role-4786,user-1349
role-4786,user-2543
role-4786,user-27
role-4787,user-27
role-4787,user-1606
role-4787,user-1325
role-4787,user-2384
role-4787,user-1349
role-4788,user-3139
role-4788,user-1606
role-4788,user-3365
role-4788,user-1325
role-4788,user-634
role-4788,user-4326
role-4788,user-2384
role-4788,user-1349
role-4788,user-2543
role-4788,user-27
role-4789,user-3139
role-4789,user-3365
role-4789,user-3474
role-4789,user-1325
role-4789,user-634
role-4789,user-4326
role-4789,user-2384
role-4789,user-2543
role-4790,user-27
role-4790,user-1606
role-4790,user-1325
role-4790,user-2384
role-4790,user-1349
role-4791,user-3139
role-4791,user-3365
role-4791,user-3474
role-4791,user-1325
role-4791,user-634
role-4791,user-4326
role-4791,user-2384
role-4791,user-2543
role-4792,user-2384
role-4792,user-3474
role-4792,user-4326
role-4793,user-4326
role-4793,user-3474
role-4794,user-4326
role-4794,user-3474
role-4795,user-4326
role-4795,user-3474
role-4796,user-3139
role-4796,user-3365
role-4796,user-3474
role-4796,user-634
role-4796,user-4326
role-4796,user-2543
role-4797,user-3474
role-4798,user-3139
role-4798,user-3365
role-4798,user-3474
role-4798,user-634
role-4798,user-4326
role-4798,user-2543
role-4799,user-2384
role-4799,user-3474
role-4800,user-3139
role-4800,user-3365
role-4800,user-3474
role-4800,user-634
